round,student,regime,target_job,target_skill,attempted,accepted,action,resource,alignment_effort,realized_gain,evidence_gain,weak_before,strong_after,gap_before,gap_after,seed
2,99,R3,8,62,True,True,LSM task,0.8019124348322012,0.82,0.0469452381626292,0.0633883645570859,True,False,0.5176490793868282,0.5010853448690289,1005
2,100,R3,10,6,True,True,LSM task,0.4999807664056069,0.82,0.0768427763690021,0.107489854502361,True,True,0.3422106281522493,0.3152008548570567,1005
2,101,R3,2,31,True,False,LSM task,0.8828644451205343,0.0,0.0097282825021854,0.0,True,False,0.5518341436966187,0.5518341436966187,1005
2,102,R3,4,4,True,False,LSM task,0.3372947063642054,0.0,0.0225601216880313,0.0098267273926326,True,False,0.6778446762425775,0.6778446762425775,1005
2,104,R3,22,6,True,False,LSM refused; self-study,0.4865689138995596,0.65,0.0080690670405212,0.0017380553243328,True,False,0.4718185816553243,0.4696557393592416,1005
2,105,R3,28,57,True,True,LSM task,0.4088779894374466,0.82,0.0357074843328422,0.058307414716765,True,False,0.5212478933738162,0.5101636355583138,1005
2,106,R3,29,56,True,False,LSM refused; self-study,0.8138673453140899,0.65,0.020340478193342,0.010803196789966,True,False,0.5738717782392263,0.5670533097519919,1005
2,110,R3,11,67,True,True,LSM task,0.1982030181235403,0.0,0.0438860810854039,0.0749190610445229,True,False,0.2448665238185429,0.2360046969348563,1005
2,111,R3,8,5,True,True,LSM task,0.6004997435099887,0.82,0.0272182738074501,0.0312956753015556,True,False,0.7525034092417783,0.7428999589446985,1005
2,112,R3,15,56,True,False,LSM refused; self-study,0.5887777046682272,0.0,0.0278190985646035,0.0147490507047295,False,True,0.7767006830081374,0.7718842866229942,1005
2,117,R3,21,27,True,True,LSM task,0.2526832721538542,0.82,0.0846357312659545,0.1176471828095491,True,True,0.6214129973904896,0.5999720856565058,1005
2,118,R3,6,17,True,False,LSM refused; self-study,0.3342132805651458,0.65,0.0181092012347596,0.0061281686020624,True,False,0.6649732995997503,0.6617376725074371,1005
2,119,R3,0,54,True,False,LSM task,0.3065004476548796,0.0,0.0019896195480062,0.011107524184257,True,False,0.5815620866143042,0.5815620866143042,1005
3,1,R3,16,35,True,True,LSM task,0.3703843693112929,0.82,0.08812006060225,0.0955505497435262,True,True,0.7634016595520431,0.7369966308342253,1005
3,4,R3,13,65,True,False,LSM refused; self-study,0.1212994763494107,0.65,0.0054979968724647,0.0105083976043683,True,False,0.6485712081275751,0.6476768366213536,1005
3,5,R3,3,23,True,False,LSM refused; self-study,0.2854942995636343,0.65,0.0183098717573041,0.0116186645386308,True,False,0.682522825898667,0.6785733628890545,1005
3,6,R3,16,49,True,False,LSM task,0.2606779572211384,0.0,0.0045160345121064,0.0096803010623999,True,False,0.3310842927949732,0.3310842927949732,1005
3,7,R3,5,65,True,False,LSM refused; self-study,0.712931763984207,0.65,0.0170642296668648,0.0,True,False,0.5051786091681736,0.4997384547366633,1005
3,8,R3,5,65,True,True,LSM task,0.3334500254982992,0.82,0.0434391424241144,0.0677679054522684,True,False,0.3355681514865808,0.3217195542880546,1005
3,10,R3,6,54,True,True,LSM task,0.4740928808403095,0.82,0.0920199574296519,0.1029211024435665,True,True,0.630748313543716,0.6143068226445269,1005
3,16,R3,25,5,True,False,LSM refused; self-study,0.7884111249051041,0.65,0.0261793815549171,0.0152024753219338,True,False,0.5558428020272707,0.5483175911421677,1005
3,20,R3,0,4,True,True,LSM task,0.509573688175449,0.82,0.0121796247154505,0.012657337229787,True,False,0.693902366060871,0.6916917233132067,1005
3,21,R3,10,67,True,True,LSM task,0.5525759834034857,0.82,0.044017878041213,0.0613144696268657,True,False,0.6076694108547845,0.5921973917137868,1005
3,22,R3,8,62,True,True,LSM task,0.7726599382260322,0.82,0.0495053749357374,0.080019731772881,True,False,0.7447294218044246,0.7272623917129162,1005
3,23,R3,21,4,True,False,LSM task,0.2476766926770489,0.0,0.0147000973506815,0.0173913092369014,True,False,0.3494610668826451,0.3494610668826451,1005
3,24,R3,25,25,True,False,LSM task,0.4657430013579616,0.0,0.0149603307575673,0.0,True,False,0.5490124827193471,0.5490124827193471,1005
3,25,R3,8,5,True,False,LSM refused; self-study,0.3409017935557408,0.65,0.0099135968923208,0.0070146923282372,True,False,0.4962976742368905,0.4927998501024803,1005
3,26,R3,17,72,True,False,LSM refused; self-study,0.1967433371876022,0.65,0.0,0.0070204640491264,True,False,0.3012097193151344,0.3012097193151344,1005
3,27,R3,25,12,True,False,LSM task,0.3834078660129211,0.0,0.0091420038630912,0.0171526659768836,True,False,0.7616061506230233,0.7616061506230233,1005
3,29,R3,17,47,True,True,LSM task,0.5047399479875292,0.82,0.0539523396082915,0.0783268704023123,True,False,0.7918012110013539,0.7770880164824376,1005
3,30,R3,19,13,True,False,LSM task,0.5099293412593934,0.0,0.0045964289391142,0.0,True,False,0.5692739096062367,0.5692739096062367,1005
3,31,R3,3,23,True,False,LSM refused; self-study,0.2643980194663198,0.0,0.0104065004562998,0.0114706593282575,False,True,0.6795673056364262,0.6773226100341603,1005
3,32,R3,13,12,True,True,LSM task,0.5222431830122873,0.0,0.0878267409534152,0.1146774711205242,True,True,0.7805848665932912,0.766297893280079,1005
3,34,R3,14,3,True,False,LSM task,0.4483580097521307,0.0,0.0,0.0,True,False,0.7084016579286906,0.7084016579286906,1005
3,36,R3,17,47,True,False,LSM refused; self-study,0.1013221558565345,0.65,0.0070141564027206,0.0,True,False,0.2669765450804215,0.2650637337308379,1005
3,40,R3,21,68,True,False,LSM task,0.2140819968917458,0.0,0.0242967035442124,0.0075736754307315,True,False,0.4131971220304464,0.4131971220304464,1005
3,42,R3,18,38,True,False,LSM refused; self-study,0.4006191580566856,0.65,0.0164731148715362,0.0115082277419758,True,False,0.6179359069224867,0.6133233056274323,1005
3,43,R3,3,26,True,False,LSM refused; self-study,0.3979406831131423,0.65,0.0144946643691239,0.001660539813287,False,True,0.5453210824958672,0.5421945646523019,1005
3,45,R3,24,65,True,False,LSM task,0.423594026841684,0.0,0.0208766311548401,0.0139079342272958,False,True,0.5720093889258836,0.5720093889258836,1005
3,46,R3,26,23,True,False,LSM refused; self-study,0.4312786407474382,0.65,0.0137075849937622,0.0091524053789766,True,False,0.7312598801192578,0.7288563452372859,1005
3,49,R3,10,29,True,False,LSM refused; self-study,0.4662156284351998,0.65,0.0204192460197144,0.0064993013000373,True,False,0.388774260128653,0.3815970180779125,1005
3,50,R3,1,6,True,True,LSM task,0.5026544974256265,0.82,0.0435176311150986,0.077676699892812,False,True,0.6798938070500965,0.6711282407566586,1005
3,51,R3,6,54,True,True,LSM task,0.4797963408636814,0.82,0.0212865725297376,0.0100850312977519,False,True,0.5124971252126519,0.5086937873466224,1005
3,53,R3,11,48,True,False,LSM task,0.6813203029714424,0.0,0.0120946181415277,0.0146137012950887,True,False,0.3235577231159926,0.3235577231159926,1005
3,54,R3,8,21,True,False,LSM task,0.4070384058035258,0.0,0.0091822975874058,0.0,True,False,0.4902923684151884,0.4902923684151884,1005
3,55,R3,7,67,True,False,LSM refused; self-study,0.4412378921521573,0.65,0.0276091647321746,0.0086989272313428,True,False,0.6106733746930435,0.6043404709189549,1005
3,56,R3,6,54,True,False,LSM refused; self-study,0.4434230999613046,0.65,0.0169768274770023,0.0047405322179209,True,False,0.4696259508863922,0.4665926485218086,1005
3,57,R3,11,60,True,False,LSM task,0.1445950580417962,1.0,0.0230900001424206,0.0076848844731248,True,False,0.3720216905123691,0.3673591738568438,1005
3,60,R3,19,72,True,True,LSM task,0.616469750461463,0.82,0.0233281468152261,0.0425274337688998,True,False,0.8211906956187821,0.8172154454454921,1005
3,64,R3,3,43,True,False,LSM task,0.5926528655318044,0.0,0.0219599253652366,0.0170278029924308,True,False,0.4693198462198453,0.4693198462198453,1005
3,66,R3,0,38,True,False,LSM task,0.5133176264406043,0.0,0.0109388700901684,0.0097567634371711,True,False,0.6328714420206895,0.6328714420206895,1005
3,67,R3,10,68,True,False,LSM task,0.2692676338197067,0.0,0.0252078670222998,0.0080850288833118,True,False,0.3145429323261238,0.3145429323261238,1005
3,68,R3,0,32,True,False,LSM task,0.357990616806268,0.0,0.0099014538723102,0.0039171171452565,True,False,0.6096854762891935,0.6096854762891935,1005
3,69,R3,0,70,True,False,LSM task,0.5107470908939512,0.0,0.0017877645540902,0.0051255504645943,True,False,0.5744137558411979,0.5744137558411979,1005
3,71,R3,24,7,True,True,LSM task,0.5953422518256147,0.82,0.0790541623241302,0.1132100271858586,True,True,0.7022153687981895,0.6882995382254474,1005
3,72,R3,4,26,True,False,LSM refused; self-study,0.7750278563942113,0.65,0.0092562854617417,0.0,True,False,0.8234400022814264,0.8216071049927396,1005
3,74,R3,6,54,True,False,LSM refused; self-study,0.3215747403695534,0.65,0.0104218716984764,0.0046617846207849,True,False,0.5032542272939332,0.5013921191875041,1005
3,75,R3,25,5,True,True,LSM task,0.2063798979749078,0.82,0.073785611538139,0.0772190991332212,True,False,0.7535635507796322,0.7323540242693892,1005
3,76,R3,24,2,True,False,LSM task,0.2158134751899054,0.0,0.0118682468756253,0.0037623220316877,True,False,0.8749304379870227,0.8749304379870227,1005
3,77,R3,24,4,True,True,LSM task,0.6683833298936912,0.0,0.0370763701285026,0.0606434640591593,False,True,0.7514699703573413,0.7449434514519221,1005
3,78,R3,22,62,True,False,LSM task,0.8046200898350311,0.0,0.0133234309753679,0.0036049233311904,True,False,0.7336177187723925,0.7336177187723925,1005
3,79,R3,21,57,True,False,LSM refused; self-study,0.5817355176835699,0.65,0.0192030136383034,0.0082960728033442,True,False,0.6609909817027441,0.656126250054694,1005
3,82,R3,29,43,True,False,LSM task,0.754537062395421,0.0,0.0,0.0093559775056242,True,False,0.7675854271394348,0.7675854271394348,1005
3,83,R3,27,68,True,False,LSM task,0.3806789247754893,0.0,0.0151763598348775,0.0,True,False,0.4485711349792231,0.4485711349792231,1005
3,84,R3,22,48,True,False,LSM task,0.4670030398555458,0.0,0.0256879948957555,0.0052581137794037,True,False,0.4081504957119781,0.4081504957119781,1005
3,85,R3,17,67,True,False,LSM task,0.3811140288218877,0.0,0.008824309461507,0.0155976461872904,True,False,0.3081777382936799,0.3081777382936799,1005
3,86,R3,11,43,True,False,LSM task,0.1059352638227555,0.0,0.0261684000959181,0.0042909815697189,True,False,0.5948027637351953,0.5948027637351953,1005
3,87,R3,24,4,True,False,LSM refused; self-study,0.6507928764075602,0.65,0.0194351684890725,0.0046558473418588,True,False,0.6925269684229298,0.6891058138132873,1005
3,88,R3,13,65,True,True,LSM task,0.3904154696626923,0.82,0.0281801726805027,0.0619539262422221,True,False,0.7003085823167405,0.695724450300939,1005
3,89,R3,29,56,True,True,LSM task,0.1563738866196535,0.82,0.0720045137888286,0.0973701525767374,True,True,0.7867472023397389,0.7626100850339884,1005
3,90,R3,17,13,True,False,LSM refused; self-study,0.6879369158604185,0.65,0.0060647923294808,0.0073002168593052,True,False,0.3254780238505963,0.323824110972891,1005
3,91,R3,18,11,True,True,LSM task,0.3846973103014875,0.82,0.0529040110272252,0.0878696380474559,True,False,0.5861675834857576,0.5713540456891265,1005
3,93,R3,6,54,True,True,LSM task,0.3995196588768349,0.82,0.0228404133942107,0.0271806475949076,True,False,0.4707202512014788,0.4666392837739322,1005
3,95,R3,10,29,True,True,LSM task,0.5948229119389198,0.82,0.0521687961361892,0.0867446141222488,True,False,0.3535296799123062,0.3351926621299815,1005
3,96,R3,14,63,True,True,LSM task,0.7780892822790179,0.82,0.0755903319683996,0.0881838519299993,True,True,0.644474981713451,0.6285061727011578,1005
3,97,R3,27,28,True,True,LSM task,0.5492279124662365,0.82,0.0509305046231478,0.0699268901510265,True,False,0.5004275926046415,0.4885081761835898,1005
3,99,R3,8,62,True,True,LSM task,0.8019124348322012,0.0,0.0531381553541261,0.0781821073921511,True,False,0.5010853448690289,0.4823365572922735,1005
3,100,R3,10,4,True,False,LSM task,0.4999807664056069,0.0,0.0011432003115372,0.0162472669610966,True,False,0.3152008548570567,0.3152008548570567,1005
3,101,R3,2,54,True,True,LSM task,0.8828644451205343,0.82,0.0624074959044334,0.102544868684637,True,True,0.5518341436966187,0.5400485951081044,1005
3,102,R3,4,43,True,False,LSM task,0.3372947063642054,0.0,0.0195357878176109,0.0087665550378163,True,False,0.6778446762425775,0.6778446762425775,1005
3,104,R3,22,6,True,False,LSM refused; self-study,0.4865689138995596,0.65,0.0,0.0,True,False,0.4696557393592416,0.4696557393592416,1005
3,105,R3,28,57,True,True,LSM task,0.4088779894374466,0.82,0.0352763141894423,0.0478655315661883,True,False,0.5101636355583138,0.4992132208606081,1005
3,106,R3,29,56,True,False,LSM refused; self-study,0.8138673453140899,0.65,0.0117673101639392,0.0088371035792739,True,False,0.5670533097519919,0.56310871057543,1005
3,110,R3,11,60,True,True,LSM task,0.1982030181235403,0.82,0.0766635798973828,0.1195445036097663,True,True,0.2360046969348563,0.2205241765390573,1005
3,111,R3,8,5,True,True,LSM task,0.6004997435099887,0.0,0.0278921556016198,0.0449128605871138,True,False,0.7428999589446985,0.733058742271904,1005
3,112,R3,15,57,True,True,LSM task,0.5887777046682272,0.82,0.0157214263693503,0.0262193086036083,True,False,0.7718842866229942,0.7691623932101362,1005
3,117,R3,21,44,True,False,LSM task,0.2526832721538542,0.0,0.0109597484483099,0.0032992955882374,True,False,0.5999720856565058,0.5999720856565058,1005
3,118,R3,0,4,True,False,LSM refused; self-study,0.3342132805651458,0.65,0.0095664861778855,0.0,True,False,0.8780785693835437,0.8763422200473489,1005
3,119,R3,0,18,True,False,LSM refused; self-study,0.3065004476548796,0.65,0.0201507944983044,0.0081018074690021,True,False,0.5815620866143042,0.577904649808321,1005
4,1,R3,5,62,True,True,LSM task,0.3703843693112929,0.82,0.0768212453193172,0.1116030930862508,True,True,0.7522594558446641,0.727768491627889,1005
4,4,R3,13,65,True,False,LSM refused; self-study,0.1212994763494107,0.65,0.0192470321641097,0.0,True,False,0.6476768366213536,0.6445458786477105,1005
4,5,R3,3,23,True,True,LSM task,0.2854942995636343,0.82,0.0447166029372692,0.0803203549687382,True,False,0.6785733628890545,0.6689279338244938,1005
4,7,R3,5,49,True,False,LSM task,0.712931763984207,0.0,0.0030923766495112,0.0,False,True,0.4997384547366633,0.4997384547366633,1005
4,8,R3,5,46,True,False,LSM task,0.3334500254982992,0.0,0.0140592381824404,0.0,True,False,0.3217195542880546,0.3217195542880546,1005
4,10,R3,8,67,True,False,LSM task,0.4740928808403095,0.0,0.0,0.0034146908438362,True,False,0.4763084260339122,0.4763084260339122,1005
4,16,R3,25,56,True,False,LSM task,0.7884111249051041,0.0,0.0182829782638926,0.0158254868571733,True,False,0.5483175911421677,0.5483175911421677,1005
4,20,R3,0,3,True,False,LSM task,0.509573688175449,0.0,0.0070718227815678,0.0037740178176208,True,False,0.6916917233132067,0.6916917233132067,1005
4,21,R3,10,67,True,False,LSM refused; self-study,0.5525759834034857,0.65,0.0178356208512035,0.0097214249256332,True,False,0.5921973917137868,0.5859282783561864,1005
4,22,R3,8,22,True,False,LSM task,0.7726599382260322,0.0,0.0075016284500723,0.0164981338212183,True,False,0.7272623917129162,0.7272623917129162,1005
4,23,R3,21,3,True,False,LSM task,0.2476766926770489,0.0,0.0301972820336112,0.0069362309927151,True,False,0.3494610668826451,0.3494610668826451,1005
4,24,R3,25,5,True,False,LSM refused; self-study,0.4657430013579616,0.65,0.0166102722335452,0.0038669706858553,True,False,0.5490124827193471,0.5442378931762676,1005
4,25,R3,8,2,True,False,LSM task,0.3409017935557408,0.0,0.0173708074354912,0.0,True,False,0.4927998501024803,0.4927998501024803,1005
4,26,R3,17,19,True,False,LSM task,0.1967433371876022,0.0,0.006560676857014,0.0081313134561163,True,False,0.3012097193151344,0.3012097193151344,1005
4,27,R3,25,5,True,False,LSM refused; self-study,0.3834078660129211,0.65,0.0094627974047722,0.0048743230252433,True,False,0.7616061506230233,0.7588860884288672,1005
4,29,R3,17,47,True,True,LSM task,0.5047399479875292,0.0,0.0744291889792767,0.0798541917447396,True,True,0.7770880164824376,0.7567906365488158,1005
4,30,R3,19,31,True,False,LSM task,0.5099293412593934,0.0,0.0081740668159777,0.0083857555282515,False,False,0.5692739096062367,0.5692739096062367,1005
4,31,R3,3,23,True,False,LSM refused; self-study,0.2643980194663198,0.0,0.0269299050540128,0.0033302584614627,False,True,0.6773226100341603,0.6715137946982049,1005
4,32,R3,13,22,True,False,LSM task,0.5222431830122873,0.0,0.0142085257005085,0.0108308426829485,True,False,0.766297893280079,0.766297893280079,1005
4,34,R3,14,63,True,False,LSM refused; self-study,0.4483580097521307,0.65,0.0120509116160052,0.0051100713953126,True,False,0.7084016579286906,0.7058558468307785,1005
4,36,R3,17,47,True,True,LSM task,0.1013221558565345,0.82,0.0649535328102579,0.0950058648000359,True,True,0.2650637337308379,0.2473504339950601,1005
4,40,R3,21,57,True,False,LSM refused; self-study,0.2140819968917458,0.65,0.028014151802518,0.0148856629442374,False,True,0.4131971220304464,0.4061002499751584,1005
4,42,R3,18,2,True,False,LSM task,0.4006191580566856,0.0,0.0034953235905795,0.0,True,False,0.6133233056274323,0.6133233056274323,1005
4,43,R3,3,1,True,False,LSM task,0.3979406831131423,0.0,0.018752831050948,0.008637786674851,True,False,0.5421945646523019,0.5421945646523019,1005
4,46,R3,26,23,True,True,LSM task,0.4312786407474382,0.82,0.1020454815182539,0.1210037077873983,True,True,0.7288563452372859,0.7109633411458767,1005
4,49,R3,10,29,True,False,LSM refused; self-study,0.4662156284351998,0.65,0.0134792088897648,0.007612835068609,True,False,0.3815970180779125,0.3768591572988743,1005
4,50,R3,1,6,True,True,LSM task,0.5026544974256265,0.0,0.0786031458275515,0.1060622738870464,False,True,0.6711282407566586,0.6552955525342262,1005
4,51,R3,6,54,True,False,LSM refused; self-study,0.4797963408636814,0.0,0.0055929982466245,0.0003243473135043,False,True,0.5086937873466224,0.5076944690211238,1005
4,53,R3,10,21,True,False,LSM task,0.6813203029714424,0.0,0.0109467206961163,0.0134788881633704,True,False,0.5578440078466109,0.5578440078466109,1005
4,54,R3,8,45,True,False,LSM task,0.4070384058035258,0.0,0.0093887482797746,0.0150577274836105,True,False,0.4902923684151884,0.4902923684151884,1005
4,55,R3,7,67,True,True,LSM task,0.4412378921521573,0.82,0.0694671061577158,0.0996186198466762,True,True,0.6043404709189549,0.58840632357952,1005
4,56,R3,9,20,True,True,LSM task,0.4434230999613046,0.82,0.0621614671933847,0.100986120569417,True,True,0.581946365379722,0.5704855308801733,1005
4,57,R3,11,48,True,False,LSM task,0.1445950580417962,0.0,0.0154175622264188,0.0026933010548256,True,False,0.3673591738568438,0.3673591738568438,1005
4,60,R3,1,6,True,True,LSM task,0.616469750461463,0.82,0.0656265214685457,0.0810086700959485,True,False,0.7847078302287436,0.7714889667520347,1005
4,67,R3,10,38,True,False,LSM task,0.2692676338197067,0.0,0.0012256661314784,0.0070427281231131,True,False,0.3145429323261238,0.3145429323261238,1005
4,68,R3,0,4,True,False,LSM refused; self-study,0.357990616806268,0.65,0.0096119468850427,0.0150638583252638,True,False,0.6096854762891935,0.6079408756821321,1005
4,69,R3,0,26,True,True,LSM task,0.5107470908939512,0.82,0.0425927451902855,0.0822572853771926,True,False,0.5744137558411979,0.5666830296934066,1005
4,71,R3,24,7,True,False,LSM refused; self-study,0.5953422518256147,0.65,0.0202231963737663,0.0085308204793725,False,True,0.6882995382254474,0.684739667801133,1005
4,72,R3,18,8,True,False,LSM task,0.7750278563942113,0.0,0.0106830539300645,0.0,True,False,0.7252422325186904,0.7252422325186904,1005
4,74,R3,6,54,True,False,LSM refused; self-study,0.3215747403695534,0.65,0.012257304140826,0.0104204599604127,True,False,0.5013921191875041,0.499202068679884,1005
4,75,R3,25,5,True,False,LSM refused; self-study,0.2063798979749078,0.0,0.0036847813804749,0.0,True,False,0.7323540242693892,0.7312948412288959,1005
4,76,R3,24,44,True,False,LSM task,0.2158134751899054,0.0,0.0049708285640658,0.0054167031482789,True,False,0.8749304379870227,0.8749304379870227,1005
4,77,R3,24,7,True,True,LSM task,0.6683833298936912,0.82,0.0406893462350211,0.0647246141726174,True,False,0.7449434514519221,0.7377809437271471,1005
4,78,R3,22,58,True,True,LSM task,0.8046200898350311,0.0,0.0747048407670616,0.0879394813298443,True,True,0.7336177187723925,0.713593744684469,1005
4,79,R3,21,57,True,True,LSM task,0.5817355176835699,0.82,0.0379164514828081,0.0618249430108546,True,False,0.656126250054694,0.6465208118154455,1005
4,82,R3,29,18,True,False,LSM refused; self-study,0.754537062395421,0.65,0.0,0.0,True,False,0.7675854271394348,0.7675854271394348,1005
4,83,R3,27,72,True,False,LSM refused; self-study,0.3806789247754893,0.65,0.0165809097606842,0.0,True,False,0.4485711349792231,0.4446906556959361,1005
4,84,R3,22,21,True,False,LSM task,0.4670030398555458,0.0,0.0027020791691558,0.0,True,False,0.4081504957119781,0.4081504957119781,1005
4,85,R3,17,42,True,False,LSM task,0.3811140288218877,0.0,0.0144749656314513,0.0018610938458081,True,False,0.3081777382936799,0.3081777382936799,1005
4,86,R3,11,44,True,False,LSM task,0.1059352638227555,0.0,0.0143361744719701,0.0105163820746936,True,False,0.5948027637351953,0.5948027637351953,1005
4,87,R3,24,10,True,False,LSM task,0.6507928764075602,0.0,0.028504078941232,0.0069719015468878,True,False,0.6891058138132873,0.6891058138132873,1005
4,88,R3,13,25,True,False,LSM task,0.3904154696626923,0.0,0.0269701578502397,0.0157889743549581,True,False,0.695724450300939,0.695724450300939,1005
4,89,R3,29,56,True,False,LSM refused; self-study,0.1563738866196535,0.65,0.0,0.005087366793373,False,True,0.7626100850339884,0.7626100850339884,1005
4,90,R3,17,32,True,False,LSM task,0.6879369158604185,0.0,0.0,0.0,True,False,0.323824110972891,0.323824110972891,1005
4,91,R3,18,66,True,False,LSM task,0.3846973103014875,0.0,0.0122181066305659,0.0042589716869192,True,False,0.5713540456891265,0.5713540456891265,1005
4,93,R3,6,46,True,False,LSM task,0.3995196588768349,0.0,0.0074446963849297,0.0049501709386415,True,False,0.4666392837739322,0.4666392837739322,1005
4,95,R3,10,29,True,False,LSM refused; self-study,0.5948229119389198,0.65,0.0111938404175652,0.0192986646150664,True,False,0.3351926621299815,0.3312580946108547,1005
4,96,R3,14,63,True,False,LSM refused; self-study,0.7780892822790179,0.65,0.0190366320533438,0.0190363323119573,False,True,0.6285061727011578,0.6244845956875229,1005
4,97,R3,27,28,True,True,LSM task,0.5492279124662365,0.82,0.0304177317657826,0.0346978522733082,True,False,0.4885081761835898,0.4813894245791646,1005
4,99,R3,8,62,True,False,LSM refused; self-study,0.8019124348322012,0.0,0.0,0.0086066936266861,True,False,0.4823365572922735,0.4823365572922735,1005
4,100,R3,10,24,True,False,LSM task,0.4999807664056069,0.0,0.0,0.0,True,False,0.3152008548570567,0.3152008548570567,1005
4,101,R3,2,54,True,True,LSM task,0.8828644451205343,0.82,0.0813492427028272,0.1069363999062779,False,True,0.5400485951081044,0.5246859301170086,1005
4,102,R3,4,26,True,True,LSM task,0.3372947063642054,0.82,0.0845472261120501,0.1288835453915798,True,True,0.6778446762425775,0.6611029300910277,1005
4,104,R3,22,26,True,False,LSM task,0.4865689138995596,0.0,0.0063671449221666,0.0057928987161261,True,False,0.4696557393592416,0.4696557393592416,1005
4,105,R3,28,43,True,False,LSM task,0.4088779894374466,0.0,0.0159237531423069,0.0014408563117854,True,False,0.4992132208606081,0.4992132208606081,1005
4,106,R3,29,56,True,True,LSM task,0.8138673453140899,0.82,0.0542259832910746,0.063483600999482,True,False,0.56310871057543,0.5449312540404843,1005
4,110,R3,11,33,True,False,LSM task,0.1982030181235403,0.0,0.0051508303742394,0.0163079449877031,True,False,0.2205241765390573,0.2205241765390573,1005
4,111,R3,8,5,True,True,LSM task,0.6004997435099887,0.0,0.0460405967338712,0.0669716916651908,True,False,0.733058742271904,0.7168141932784775,1005
4,112,R3,15,57,True,True,LSM task,0.5887777046682272,0.82,0.0614036743947994,0.0997024807470986,True,True,0.7691623932101362,0.7585314076408941,1005
4,117,R3,21,27,True,True,LSM task,0.2526832721538542,0.82,0.0406559710525542,0.0452433780789112,False,True,0.5999720856565058,0.5896726403305356,1005
4,118,R3,0,0,True,False,LSM task,0.3342132805651458,0.0,0.0,0.0023960008166929,True,False,0.8763422200473489,0.8763422200473489,1005
4,119,R3,0,6,True,False,LSM task,0.3065004476548796,0.0,0.0,0.0054944227357156,True,False,0.577904649808321,0.577904649808321,1005
5,1,R3,5,65,True,True,LSM task,0.3703843693112929,0.0,0.0554681321758638,0.0861928159667205,True,False,0.727768491627889,0.7100849975027446,1005
5,4,R3,13,42,True,False,LSM task,0.1212994763494107,0.0,0.0192707894912157,0.0171791994629498,True,False,0.6445458786477105,0.6445458786477105,1005
5,5,R3,3,23,True,True,LSM task,0.2854942995636343,0.82,0.0386243049327528,0.0581575034496811,True,False,0.6689279338244938,0.6605966213158164,1005
5,7,R3,5,65,True,True,LSM task,0.712931763984207,0.82,0.0,0.0049663619477816,True,False,0.4997384547366633,0.4997384547366633,1005
5,8,R3,5,65,True,False,LSM refused; self-study,0.3334500254982992,0.65,0.0086620861102654,0.0048041120610449,True,False,0.3217195542880546,0.3189580416350466,1005
5,16,R3,25,5,True,False,LSM refused; self-study,0.7884111249051041,0.65,0.016053277188854,0.0047629770042831,True,False,0.5483175911421677,0.543703108711033,1005
5,20,R3,0,4,True,True,LSM task,0.509573688175449,0.82,0.0110634657436755,0.0207007366487519,True,False,0.6916917233132067,0.6896836671635568,1005
5,21,R3,10,67,True,False,LSM refused; self-study,0.5525759834034857,0.65,0.0162802102728378,0.0133612250582105,True,False,0.5859282783561864,0.5802058824532087,1005
5,22,R3,8,3,True,False,LSM task,0.7726599382260322,0.0,0.010531807386995,0.0048192214116738,True,False,0.7272623917129162,0.7272623917129162,1005
5,23,R3,21,65,True,False,LSM task,0.2476766926770489,0.0,0.0171741894649301,0.0167791154641451,True,False,0.3494610668826451,0.3494610668826451,1005
5,25,R3,8,55,True,False,LSM task,0.3409017935557408,0.0,0.0017690369485985,0.0041748050787059,True,False,0.4927998501024803,0.4927998501024803,1005
5,26,R3,17,72,True,False,LSM refused; self-study,0.1967433371876022,0.65,0.0091201222299843,0.0,True,False,0.3012097193151344,0.2987225958024141,1005
5,27,R3,25,13,True,False,LSM task,0.3834078660129211,0.0,0.0074547882480605,0.0062049305382897,True,False,0.7588860884288672,0.7588860884288672,1005
5,29,R3,17,13,True,False,LSM refused; self-study,0.5047399479875292,0.65,0.0132751152252181,0.0065640950215797,True,False,0.7567906365488158,0.7531704162953897,1005
5,30,R3,19,30,True,False,LSM task,0.5099293412593934,0.0,0.0,0.0,True,False,0.5692739096062367,0.5692739096062367,1005
5,31,R3,3,23,True,False,LSM refused; self-study,0.2643980194663198,0.0,0.0,0.0113964838690239,False,True,0.6715137946982049,0.6715137946982049,1005
5,32,R3,13,65,True,True,LSM task,0.5222431830122873,0.82,0.0821760754064289,0.1072576742209321,True,True,0.766297893280079,0.7529301264294463,1005
5,34,R3,14,63,True,True,LSM task,0.4483580097521307,0.82,0.0266195335621026,0.0367117029427359,True,False,0.7058558468307785,0.7002323466240689,1005
5,36,R3,17,13,True,True,LSM task,0.1013221558565345,0.0,0.0736947066857593,0.0889282782889542,True,True,0.2473504339950601,0.2272533527126864,1005
5,40,R3,21,27,True,True,LSM task,0.2140819968917458,0.0,0.0558927143854447,0.0997227188558615,True,True,0.4061002499751584,0.3919408549089621,1005
5,42,R3,18,43,True,False,LSM task,0.4006191580566856,0.0,0.0238047237352347,0.0174294399816445,True,False,0.6133233056274323,0.6133233056274323,1005
5,43,R3,3,26,True,True,LSM task,0.3979406831131423,0.82,0.0503863763167193,0.0675514126369668,False,True,0.5421945646523019,0.5313261581397374,1005
