seed,regime,placement_rate,ground_truth_fit,search_rounds,applications_per_hire,fill_rate,vacancy_duration,credential_sensitivity,investment_alignment,mean_step_gap_reduction,total_gap_reduction,evidence_conversion,task_acceptance,realized_gain,evidence_opportunity_gap,resource_q1_placement,resource_q4_placement,scenario
1009,R0,0.5,0.5673484355910229,2.05,6.116666666666666,1.0,1.8333333333333333,0.18172617803586671,0.07801418439716312,0.0008535371318235144,0.003008718389677888,0.0,0.0,0.01055110216331981,-0.13333333333333336,0.5,0.36666666666666664,E1_L0_C0
1009,R1,0.425,0.6008394433390349,1.7843137254901962,5.352941176470588,0.85,2.566666666666667,0.16607904626257863,0.06607929515418502,0.0008980399237847421,0.0033975843783189408,0.0,0.0,0.011039541395410989,-0.06666666666666671,0.43333333333333335,0.36666666666666664,E1_L0_C0
1000,R0,0.4666666666666667,0.6326603124822537,1.7857142857142858,5.357142857142857,0.9333333333333333,2.066666666666667,0.16892137515994812,0.07476635514018691,0.0007826191867603543,0.0027913417661119305,0.0,0.0,0.010447377130442904,0.033333333333333326,0.43333333333333335,0.4666666666666667,E1_L0_C1
1000,R1,0.4583333333333333,0.63505423162323,1.9636363636363636,5.890909090909091,0.9166666666666666,2.5,0.15815132089274156,0.08126410835214447,0.0007833532581870195,0.002891879111473747,0.0,0.0,0.010742378165443626,0.06666666666666665,0.4,0.4666666666666667,E1_L0_C1
1001,R0,0.4666666666666667,0.5811778337302892,2.017857142857143,6.053571428571429,0.9333333333333333,2.2666666666666666,0.211543904635126,0.06802721088435375,0.0007543515759063855,0.0027722420414559665,0.0,0.0,0.010657808185216581,0.16666666666666663,0.43333333333333335,0.6,E1_L0_C1
1001,R1,0.425,0.593430992959504,2.1176470588235294,6.352941176470588,0.85,3.2333333333333334,0.1852329934439173,0.07643312101910828,0.0007384014406893279,0.002898225654705612,0.0,0.0,0.01032480414327683,0.3333333333333333,0.26666666666666666,0.6,E1_L0_C1
1002,R0,0.45,0.5828201537534168,2.111111111111111,6.333333333333333,0.9,2.6333333333333333,0.15479378659027684,0.08552631578947369,0.0009762733848422572,0.0037098388624005776,0.0,0.0,0.010658533836389601,-0.06666666666666671,0.43333333333333335,0.36666666666666664,E1_L0_C1
1002,R1,0.4166666666666667,0.6047663154569308,2.38,7.14,0.8333333333333334,3.033333333333333,0.14871407305046017,0.06748466257668712,0.0007819375489865098,0.0031863955121200277,0.0,0.0,0.00981442393718917,0.16666666666666669,0.26666666666666666,0.43333333333333335,E1_L0_C1
1003,R0,0.475,0.5676854510334407,2.1052631578947367,6.315789473684211,0.95,2.3333333333333335,0.21511593454639974,0.07936507936507936,0.0008943184066868789,0.0032866201445742797,0.0,0.0,0.011097038858115468,0.16666666666666669,0.36666666666666664,0.5333333333333333,E1_L0_C1
1003,R1,0.375,0.6264916928589291,1.8888888888888888,5.666666666666667,0.75,3.1,0.1934742249697768,0.09795918367346938,0.00096478437833069,0.003939536211516984,0.0,0.0,0.010484489179273845,0.26666666666666666,0.23333333333333334,0.5,E1_L0_C1
1004,R0,0.4583333333333333,0.5786605888025047,1.9636363636363636,5.890909090909091,0.9166666666666666,2.466666666666667,0.21669402194988346,0.06772009029345373,0.0007842757638827928,0.0028952846950006435,0.0,0.0,0.01034354918542821,0.23333333333333328,0.4,0.6333333333333333,E1_L0_C1
1004,R1,0.4166666666666667,0.6206230100910904,2.26,6.78,0.8333333333333334,3.2,0.2035694807616237,0.07246376811594203,0.0008508457881723447,0.0034246542973936874,0.0,0.0,0.011471621602859777,0.03333333333333338,0.36666666666666664,0.4,E1_L0_C1
1005,R0,0.5,0.5380317470262835,1.8333333333333333,5.5,1.0,1.5333333333333334,0.20579350583044692,0.07560975609756097,0.0007021388853560795,0.002398974524966605,0.0,0.0,0.010666860493898117,0.3,0.3333333333333333,0.6333333333333333,E1_L0_C1
1005,R1,0.4166666666666667,0.5882232455333353,2.0,6.0,0.8333333333333334,2.7666666666666666,0.2047003795274965,0.0851063829787234,0.0008374208661028935,0.0032798983922363327,0.0,0.0,0.010909042413963376,0.3,0.3,0.6,E1_L0_C1
1006,R0,0.45,0.5515957195049646,2.0925925925925926,6.277777777777778,0.9,2.466666666666667,0.20630661559672048,0.06373626373626373,0.000729657954913749,0.0027666197457146316,0.0,0.0,0.010233920420266409,0.3333333333333333,0.36666666666666664,0.7,E1_L0_C1
1006,R1,0.43333333333333335,0.586642905181493,2.1538461538461537,6.461538461538462,0.8666666666666667,2.6666666666666665,0.20652772106459688,0.06623931623931624,0.0007211116054959566,0.0028123352614342306,0.0,0.0,0.010555263330113154,0.23333333333333334,0.36666666666666664,0.6,E1_L0_C1
1007,R0,0.475,0.5467201535763543,2.017543859649123,6.052631578947368,0.95,2.066666666666667,0.1710710977197656,0.06880733944954129,0.0009348699926936888,0.0033966943067870693,0.0,0.0,0.011197702190148222,0.0,0.4666666666666667,0.4666666666666667,E1_L0_C1
1007,R1,0.4166666666666667,0.5849410237341727,2.14,6.42,0.8333333333333334,3.3,0.16119851857360679,0.06708595387840671,0.0010683230558835295,0.00424658414713703,0.0,0.0,0.011059112912308964,0.23333333333333334,0.3,0.5333333333333333,E1_L0_C1
1008,R0,0.4583333333333333,0.5609177280785125,1.7636363636363637,5.290909090909091,0.9166666666666666,2.2,0.18305849644671318,0.06481481481481481,0.0008311200162079584,0.0029920320583486505,0.0,0.0,0.010723938981474505,0.033333333333333326,0.4,0.43333333333333335,E1_L0_C1
1008,R1,0.4166666666666667,0.59354531469785,2.2,6.6,0.8333333333333334,3.0,0.17472603844352488,0.08125,0.0008023419979251557,0.003209367991700623,0.0,0.0,0.010235976396046401,0.16666666666666669,0.3,0.4666666666666667,E1_L0_C1
1009,R0,0.4666666666666667,0.5804689047220334,1.8571428571428572,5.571428571428571,0.9333333333333333,2.1666666666666665,0.19858143699044314,0.07175925925925926,0.0008023691886068141,0.0028885290789845306,0.0,0.0,0.010440398486142,0.0,0.43333333333333335,0.43333333333333335,E1_L0_C1
1009,R1,0.4666666666666667,0.5778797815694132,2.0,6.0,0.9333333333333333,2.466666666666667,0.18614950939786984,0.075,0.0008876210234974488,0.0032546104194906456,0.0,0.0,0.010782103866504194,0.23333333333333334,0.3333333333333333,0.5666666666666667,E1_L0_C1
1000,R0,0.48333333333333334,0.6237406073130399,1.9655172413793103,5.896551724137931,0.9666666666666667,2.1,0.16019063668691344,0.0794392523364486,0.0009710553585959935,0.0034634307789923767,0.0,0.0,0.010358188224319914,-0.23333333333333334,0.5666666666666667,0.3333333333333333,E1_L1_C0
1000,R1,0.44166666666666665,0.6568447912376851,1.9433962264150944,5.830188679245283,0.8833333333333333,2.466666666666667,0.1468228275834148,0.08628318584070796,0.0008024664646919498,0.003022623683673011,0.0,0.0,0.0105486107425789,-0.2,0.5333333333333333,0.3333333333333333,E1_L1_C0
1001,R0,0.4666666666666667,0.5689267017901981,2.2142857142857144,6.642857142857143,0.9333333333333333,2.4,0.18083306385898099,0.084070796460177,0.0007915240873072595,0.0029814073955240104,0.0,0.0,0.010809878095382862,0.09999999999999998,0.4,0.5,E1_L1_C0
1001,R1,0.43333333333333335,0.5907646390679356,2.4423076923076925,7.326923076923077,0.8666666666666667,3.2,0.15852726947165904,0.08074534161490683,0.0008480858827811796,0.0034135456781942478,0.0,0.0,0.010892787208442825,0.4333333333333333,0.23333333333333334,0.6666666666666666,E1_L1_C0
1002,R0,0.45,0.5914894248099503,2.185185185185185,6.555555555555555,0.9,2.6,0.14142374553512643,0.09565217391304348,0.0008702167262428295,0.0033358307839308466,0.0,0.0,0.010151246543156814,-0.3,0.5666666666666667,0.26666666666666666,E1_L1_C0
1002,R1,0.4166666666666667,0.6093849627633137,2.14,6.42,0.8333333333333334,3.1333333333333333,0.13190863184614124,0.06918238993710692,0.0008324754712553193,0.0033090899982398943,0.0,0.0,0.010706955567932623,-0.06666666666666671,0.4,0.3333333333333333,E1_L1_C0
1003,R0,0.4583333333333333,0.5824256625357951,1.8181818181818181,5.454545454545454,0.9166666666666666,2.3,0.1991274887299655,0.08045977011494253,0.0009622687213144352,0.0034882241147648277,0.0,0.0,0.010168061970840362,0.0,0.4666666666666667,0.4666666666666667,E1_L1_C0
1003,R1,0.39166666666666666,0.6290016174676315,2.1914893617021276,6.574468085106383,0.7833333333333333,3.5,0.18252102420826372,0.08502024291497975,0.0009174852313120019,0.0037769808689010744,0.0,0.0,0.010037306457692251,0.13333333333333336,0.3,0.43333333333333335,E1_L1_C0
1004,R0,0.475,0.5889495871650784,1.8771929824561404,5.631578947368421,0.95,2.1,0.19320584916110897,0.08644859813084112,0.0009436901347555864,0.003365828147294925,0.0,0.0,0.010956865102103272,-0.09999999999999998,0.5666666666666667,0.4666666666666667,E1_L1_C0
1004,R1,0.43333333333333335,0.6058187756409801,2.230769230769231,6.6923076923076925,0.8666666666666667,2.7666666666666666,0.17598807806519817,0.0635593220338983,0.0008323938038513025,0.0032740822951484567,0.0,0.0,0.010598696715707723,-0.10000000000000003,0.4666666666666667,0.36666666666666664,E1_L1_C0
1005,R0,0.48333333333333334,0.5557738515372781,2.2241379310344827,6.672413793103448,0.9666666666666667,2.466666666666667,0.17659833383587073,0.08577878103837472,0.0007728020873879326,0.002852927705940451,0.0,0.0,0.01043577397765556,0.3,0.3333333333333333,0.6333333333333333,E1_L1_C0
1005,R1,0.44166666666666665,0.5773659946160994,2.1320754716981134,6.39622641509434,0.8833333333333333,2.9,0.173825112627129,0.09523809523809523,0.0007484076908653439,0.002881369609831574,0.0,0.0,0.010158533942702407,0.2,0.36666666666666664,0.5666666666666667,E1_L1_C0
1006,R0,0.44166666666666665,0.5826709124168667,2.018867924528302,6.056603773584905,0.8833333333333333,2.5,0.19898157762603344,0.06578947368421052,0.0008807084278832277,0.003346692025956265,0.0,0.0,0.011227561651916547,0.033333333333333326,0.5,0.5333333333333333,E1_L1_C0
1006,R1,0.43333333333333335,0.586650888096569,2.1538461538461537,6.461538461538462,0.8666666666666667,2.6666666666666665,0.1933286537691627,0.0641025641025641,0.0007300922449682343,0.002847359755376114,0.0,0.0,0.010728117075802134,0.23333333333333334,0.36666666666666664,0.6,E1_L1_C0
1007,R0,0.44166666666666665,0.5780546016973451,2.207547169811321,6.622641509433962,0.8833333333333333,2.9,0.17271326669900328,0.09656652360515021,0.0009416305089721195,0.003656665143175064,0.0,0.0,0.010772057003488876,-0.1333333333333333,0.5666666666666667,0.43333333333333335,E1_L1_C0
1007,R1,0.425,0.6020815667077505,2.607843137254902,7.823529411764706,0.85,3.3666666666666667,0.15361616440367137,0.10483870967741936,0.0010425088795656652,0.00430903670220475,0.0,0.0,0.011301074293204467,-0.033333333333333326,0.4666666666666667,0.43333333333333335,E1_L1_C0
1008,R0,0.43333333333333335,0.570311620034364,1.8461538461538463,5.538461538461538,0.8666666666666667,2.566666666666667,0.16858443619560376,0.08185840707964602,0.0009305746334502908,0.0035051644526627617,0.0,0.0,0.010672215039687625,-0.10000000000000003,0.43333333333333335,0.3333333333333333,E1_L1_C0
1008,R1,0.4,0.61325492685356,1.9791666666666667,5.9375,0.8,2.8,0.15806404597410145,0.06889352818371608,0.0008569946670401925,0.003420837045935435,0.0,0.0,0.011116396050021338,0.033333333333333326,0.3333333333333333,0.36666666666666664,E1_L1_C0
1009,R0,0.5,0.5673163611950749,2.05,6.116666666666666,1.0,1.8333333333333333,0.18171229694246968,0.07801418439716312,0.0008542971082659524,0.003011397306637482,0.0,0.0,0.010639994785532212,-0.13333333333333336,0.5,0.36666666666666664,E1_L1_C0
1009,R1,0.425,0.6008456508974716,1.7843137254901962,5.352941176470588,0.85,2.566666666666667,0.16605265147732157,0.06607929515418502,0.000899766716029669,0.0034041174089789144,0.0,0.0,0.01108651391559449,-0.06666666666666671,0.43333333333333335,0.36666666666666664,E1_L1_C0
1000,R0,0.4666666666666667,0.6326554392144796,1.7857142857142858,5.357142857142857,0.9333333333333333,2.066666666666667,0.1689133504505226,0.07242990654205607,0.000789646848889077,0.002816407094371041,0.0,0.0,0.010477834686579335,0.033333333333333326,0.43333333333333335,0.4666666666666667,E1_L1_C1
1000,R1,0.4583333333333333,0.6350552206575565,1.9636363636363636,5.890909090909091,0.9166666666666666,2.5,0.15811395898606173,0.08126410835214447,0.0007855467008178255,0.0028999765705191387,0.0,0.0,0.010719170375223666,0.06666666666666665,0.4,0.4666666666666667,E1_L1_C1
1001,R0,0.4666666666666667,0.5811810655972484,2.017857142857143,6.053571428571429,0.9333333333333333,2.2666666666666666,0.21152616998915386,0.06802721088435375,0.0007268796400835012,0.002671282677306867,0.0,0.0,0.01032362890886498,0.16666666666666663,0.43333333333333335,0.6,E1_L1_C1
1001,R1,0.425,0.5934222874974043,2.1176470588235294,6.352941176470588,0.85,3.2333333333333334,0.18514813301144487,0.07643312101910828,0.0007128639293020064,0.002797990922510375,0.0,0.0,0.009973759888227938,0.3333333333333333,0.26666666666666666,0.6,E1_L1_C1
1002,R0,0.45,0.5828109498517207,2.111111111111111,6.333333333333333,0.9,2.6333333333333333,0.15480160114798786,0.08552631578947369,0.0009981973182900537,0.0037931498095022044,0.0,0.0,0.010845248257776602,-0.06666666666666671,0.43333333333333335,0.36666666666666664,E1_L1_C1
1002,R1,0.4166666666666667,0.6047863237199878,2.38,7.14,0.8333333333333334,3.033333333333333,0.14868277130029223,0.06748466257668712,0.0007849780325621578,0.003198785482690793,0.0,0.0,0.009879948092972877,0.16666666666666669,0.26666666666666666,0.43333333333333335,E1_L1_C1
1003,R0,0.475,0.56771762624011,2.1052631578947367,6.315789473684211,0.95,2.3333333333333335,0.21511179863301524,0.07936507936507936,0.0008676014625236659,0.003188435374774472,0.0,0.0,0.01098851762882892,0.16666666666666669,0.36666666666666664,0.5333333333333333,E1_L1_C1
1003,R1,0.375,0.6265220909901917,1.8888888888888888,5.666666666666667,0.75,3.1,0.1934413968569715,0.09795918367346938,0.000960686563922015,0.003922803469348228,0.0,0.0,0.010367197817075024,0.26666666666666666,0.23333333333333334,0.5,E1_L1_C1
1004,R0,0.4583333333333333,0.5786591859258591,1.9636363636363636,5.890909090909091,0.9166666666666666,2.466666666666667,0.21671633125105141,0.06772009029345373,0.0007680267851103719,0.002835298881699123,0.0,0.0,0.010170265927768941,0.23333333333333328,0.4,0.6333333333333333,E1_L1_C1
1004,R1,0.4083333333333333,0.6269718012674598,2.183673469387755,6.551020408163265,0.8166666666666667,3.2333333333333334,0.20363293977489336,0.07231404958677685,0.0008761723001726367,0.0035338949440296345,0.0,0.0,0.011551543196036462,0.03333333333333338,0.36666666666666664,0.4,E1_L1_C1
1005,R0,0.5,0.53805738840718,1.8333333333333333,5.5,1.0,1.5333333333333334,0.20583187636344077,0.07560975609756097,0.0006996506424953958,0.0023904730285259357,0.0,0.0,0.010447467485176951,0.3,0.3333333333333333,0.6333333333333333,E1_L1_C1
1005,R1,0.4166666666666667,0.5882515079612579,2.0,6.0,0.8333333333333334,2.7666666666666666,0.20470309451660124,0.0851063829787234,0.000825246042635772,0.003232213666990107,0.0,0.0,0.010624591502802355,0.3,0.3,0.6,E1_L1_C1
1006,R0,0.45,0.5516184612678237,2.0925925925925926,6.277777777777778,0.9,2.466666666666667,0.206308944369565,0.06373626373626373,0.0007368815553285855,0.0027940092306208866,0.0,0.0,0.010388444796242017,0.3333333333333333,0.36666666666666664,0.7,E1_L1_C1
1006,R1,0.43333333333333335,0.586650888096569,2.1538461538461537,6.461538461538462,0.8666666666666667,2.6666666666666665,0.2065795808414314,0.0641025641025641,0.0007300922449682343,0.002847359755376114,0.0,0.0,0.010728117075802134,0.23333333333333334,0.36666666666666664,0.6,E1_L1_C1
1007,R0,0.475,0.5467141423258167,2.017543859649123,6.052631578947368,0.95,2.066666666666667,0.17108621251915862,0.06880733944954129,0.0009512706739264272,0.0034562834485993518,0.0,0.0,0.011342487276200987,0.0,0.4666666666666667,0.4666666666666667,E1_L1_C1
1007,R1,0.4166666666666667,0.5849341461068128,2.14,6.42,0.8333333333333334,3.3,0.16117658776792115,0.06708595387840671,0.0010677078136151483,0.004244138559120215,0.0,0.0,0.011124472469061111,0.23333333333333334,0.3,0.5333333333333333,E1_L1_C1
1008,R0,0.4583333333333333,0.5608978005648432,1.7636363636363637,5.290909090909091,0.9166666666666666,2.2,0.18308454181011574,0.06481481481481481,0.0008508657916988607,0.0030631168501158985,0.0,0.0,0.010985017156682632,0.033333333333333326,0.4,0.43333333333333335,E1_L1_C1
1008,R1,0.4166666666666667,0.5935664399362721,2.2,6.6,0.8333333333333334,3.0,0.17472519300279957,0.08125,0.0007963921915491288,0.0031855687661965153,0.0,0.0,0.01034930975276066,0.16666666666666669,0.3,0.4666666666666667,E1_L1_C1
1009,R0,0.4666666666666667,0.5804998541696751,1.8571428571428572,5.571428571428571,0.9333333333333333,2.1666666666666665,0.19853744676323207,0.07175925925925926,0.0008195003491285615,0.0029502012568628213,0.0,0.0,0.010455808456351733,0.0,0.43333333333333335,0.43333333333333335,E1_L1_C1
1009,R1,0.4666666666666667,0.5779116354940635,2.0,6.0,0.9333333333333333,2.466666666666667,0.18609277234055607,0.075,0.0008779046755511441,0.003218983810354195,0.0,0.0,0.010665077544144714,0.23333333333333334,0.3333333333333333,0.5666666666666667,E1_L1_C1
