round,student,regime,target_job,target_skill,attempted,accepted,completed,action,resource,quality,alignment_effort,realized_gain,evidence_gain,weak_before,strong_after,gap_before,gap_after,seed,condition
4,87,R3,24,10,True,False,False,LSM task,0.6507928764075602,0.2370167479748806,0.0,0.028504078941232094,0.006971901546887822,True,False,0.6891058138132873,0.6891058138132873,1005,R3
4,88,R3,13,25,True,False,False,LSM task,0.39041546966269236,0.5050861901637842,0.0,0.026970157850239748,0.01578897435495813,True,False,0.695724450300939,0.695724450300939,1005,R3
4,89,R3,29,56,True,False,False,LSM refused; self-study,0.15637388661965354,0.2050793518189422,0.65,0.0,0.005087366793373017,False,True,0.7626100850339884,0.7626100850339884,1005,R3
4,90,R3,17,32,True,False,False,LSM task,0.6879369158604185,0.12502606468965652,0.0,0.0,0.0,True,False,0.32382411097289104,0.32382411097289104,1005,R3
4,91,R3,18,66,True,False,False,LSM task,0.38469731030148757,0.5098530394661875,0.0,0.012218106630565911,0.004258971686919223,True,False,0.5713540456891265,0.5713540456891265,1005,R3
4,93,R3,6,46,True,False,False,LSM task,0.39951965887683494,0.5741947748692784,0.0,0.007444696384929759,0.004950170938641519,True,False,0.4666392837739322,0.4666392837739322,1005,R3
4,95,R3,10,29,True,False,False,LSM refused; self-study,0.5948229119389198,0.5582563325014966,0.65,0.0111938404175652,0.019298664615066408,True,False,0.33519266212998156,0.33125809461085476,1005,R3
4,96,R3,14,63,True,False,False,LSM refused; self-study,0.7780892822790179,0.40483631401767123,0.65,0.019036632053343862,0.019036332311957373,False,True,0.6285061727011578,0.6244845956875229,1005,R3
4,97,R3,27,28,True,True,False,LSM task,0.5492279124662365,0.2865088690880378,0.82,0.03041773176578268,0.034697852273308294,True,False,0.4885081761835898,0.48138942457916467,1005,R3
4,99,R3,8,62,True,False,False,LSM refused; self-study,0.8019124348322012,0.31938011606740235,0.0,0.0,0.008606693626686167,True,False,0.48233655729227354,0.48233655729227354,1005,R3
4,100,R3,10,24,True,False,False,LSM task,0.49998076640560696,0.31288954131673635,0.0,0.0,0.0,True,False,0.31520085485705673,0.31520085485705673,1005,R3
4,101,R3,2,54,True,True,True,LSM task,0.8828644451205343,0.6898487835367342,0.82,0.08134924270282719,0.10693639990627794,False,True,0.5400485951081044,0.5246859301170086,1005,R3
4,102,R3,4,26,True,True,True,LSM task,0.3372947063642054,0.7990397367121463,0.82,0.0845472261120501,0.12888354539157987,True,True,0.6778446762425775,0.6611029300910277,1005,R3
4,104,R3,22,26,True,False,False,LSM task,0.4865689138995596,0.18193099191890458,0.0,0.006367144922166664,0.0057928987161261335,True,False,0.46965573935924165,0.46965573935924165,1005,R3
4,105,R3,28,43,True,False,False,LSM task,0.40887798943744663,0.3528322095662281,0.0,0.015923753142306995,0.0014408563117854272,True,False,0.49921322086060815,0.49921322086060815,1005,R3
4,106,R3,29,56,True,True,False,LSM task,0.8138673453140899,0.3735612610865866,0.82,0.0542259832910746,0.063483600999482,True,False,0.56310871057543,0.5449312540404843,1005,R3
4,110,R3,11,33,True,False,False,LSM task,0.1982030181235403,0.4502616409367995,0.0,0.005150830374239435,0.016307944987703122,True,False,0.22052417653905731,0.22052417653905731,1005,R3
4,111,R3,8,5,True,True,False,LSM task,0.6004997435099887,0.44836309304345706,0.0,0.04604059673387125,0.06697169166519085,True,False,0.733058742271904,0.7168141932784775,1005,R3
4,112,R3,15,57,True,True,True,LSM task,0.5887777046682272,0.5678295702017864,0.82,0.06140367439479943,0.09970248074709868,True,True,0.7691623932101362,0.7585314076408941,1005,R3
4,117,R3,21,27,True,True,False,LSM task,0.2526832721538542,0.3331423210387719,0.82,0.04065597105255425,0.04524337807891122,False,True,0.5999720856565058,0.5896726403305356,1005,R3
4,118,R3,0,0,True,False,False,LSM task,0.3342132805651458,0.30008764573261304,0.0,0.0,0.002396000816692988,True,False,0.8763422200473489,0.8763422200473489,1005,R3
4,119,R3,0,6,True,False,False,LSM task,0.3065004476548796,0.24398629349019488,0.0,0.0,0.0054944227357156,True,False,0.577904649808321,0.577904649808321,1005,R3
5,1,R3,5,65,True,True,False,LSM task,0.3703843693112929,0.465330445404796,0.0,0.0554681321758638,0.08619281596672058,True,False,0.727768491627889,0.7100849975027446,1005,R3
5,4,R3,13,42,True,False,False,LSM task,0.12129947634941073,0.77121336393979,0.0,0.01927078949121575,0.017179199462949872,True,False,0.6445458786477105,0.6445458786477105,1005,R3
5,5,R3,3,23,True,True,False,LSM task,0.2854942995636343,0.31053685396823766,0.82,0.03862430493275285,0.058157503449681125,True,False,0.6689279338244938,0.6605966213158164,1005,R3
5,7,R3,5,65,True,True,False,LSM task,0.712931763984207,0.06751621044022652,0.82,0.0,0.004966361947781603,True,False,0.49973845473666334,0.49973845473666334,1005,R3
5,8,R3,5,65,True,False,False,LSM refused; self-study,0.3334500254982992,0.4189981969233618,0.65,0.008662086110265442,0.004804112061044918,True,False,0.32171955428805465,0.3189580416350466,1005,R3
5,16,R3,25,5,True,False,False,LSM refused; self-study,0.7884111249051041,0.43527944179131556,0.65,0.016053277188854072,0.004762977004283136,True,False,0.5483175911421677,0.543703108711033,1005,R3
5,20,R3,0,4,True,True,False,LSM task,0.509573688175449,0.10605992774373067,0.82,0.011063465743675534,0.020700736648751963,True,False,0.6916917233132067,0.6896836671635568,1005,R3
5,21,R3,10,67,True,False,False,LSM refused; self-study,0.5525759834034857,0.3405278000514572,0.65,0.01628021027283781,0.013361225058210503,True,False,0.5859282783561864,0.5802058824532087,1005,R3
5,22,R3,8,3,True,False,False,LSM task,0.7726599382260322,0.3495376741092834,0.0,0.010531807386995044,0.004819221411673806,True,False,0.7272623917129162,0.7272623917129162,1005,R3
5,23,R3,21,65,True,False,False,LSM task,0.2476766926770489,0.6988470530158445,0.0,0.01717418946493017,0.01677911546414519,True,False,0.34946106688264517,0.34946106688264517,1005,R3
5,25,R3,8,55,True,False,False,LSM task,0.3409017935557408,0.19029616400775298,0.0,0.0017690369485985975,0.0041748050787059204,True,False,0.4927998501024803,0.4927998501024803,1005,R3
5,26,R3,17,72,True,False,False,LSM refused; self-study,0.19674333718760229,0.19064737173975946,0.65,0.009120122229984375,0.0,True,False,0.3012097193151344,0.2987225958024141,1005,R3
5,27,R3,25,13,True,False,False,LSM task,0.3834078660129211,0.2356740756414969,0.0,0.007454788248060598,0.006204930538289754,True,False,0.7588860884288672,0.7588860884288672,1005,R3
5,29,R3,17,13,True,False,False,LSM refused; self-study,0.5047399479875292,0.374754107275147,0.65,0.013275115225218116,0.006564095021579775,True,False,0.7567906365488158,0.7531704162953897,1005,R3
5,30,R3,19,30,True,False,False,LSM task,0.5099293412593934,0.24927331933428326,0.0,0.0,0.0,True,False,0.5692739096062367,0.5692739096062367,1005,R3
5,31,R3,3,23,True,False,False,LSM refused; self-study,0.2643980194663198,0.14309351211698618,0.0,0.0,0.011396483869023998,False,True,0.6715137946982049,0.6715137946982049,1005,R3
5,32,R3,13,65,True,True,True,LSM task,0.5222431830122873,0.7228677514943409,0.82,0.08217607540642889,0.1072576742209321,True,True,0.766297893280079,0.7529301264294463,1005,R3
5,34,R3,14,63,True,True,False,LSM task,0.4483580097521307,0.23993854410846258,0.82,0.02661953356210268,0.03671170294273591,True,False,0.7058558468307785,0.7002323466240689,1005,R3
5,36,R3,17,13,True,True,True,LSM task,0.10132215585653459,0.5873908530323173,0.0,0.07369470668575932,0.08892827828895422,True,True,0.24735043399506015,0.22725335271268648,1005,R3
5,40,R3,21,27,True,True,True,LSM task,0.21408199689174584,0.6348463546112971,0.0,0.05589271438544471,0.09972271885586151,True,True,0.4061002499751584,0.3919408549089621,1005,R3
5,42,R3,18,43,True,False,False,LSM task,0.40061915805668563,0.5706120534222409,0.0,0.023804723735234727,0.01742943998164455,True,False,0.6133233056274323,0.6133233056274323,1005,R3
5,43,R3,3,26,True,True,False,LSM task,0.3979406831131423,0.3910557541181499,0.82,0.050386376316719377,0.06755141263696689,False,True,0.5421945646523019,0.5313261581397374,1005,R3
5,46,R3,26,23,True,False,False,LSM refused; self-study,0.4312786407474382,0.5286549703342669,0.65,0.012998754988628814,0.01377759580253807,False,True,0.7109633411458767,0.708684094943749,1005,R3
5,49,R3,10,16,True,False,False,LSM task,0.4662156284351998,0.308943574346993,0.0,0.014621597903347543,0.004929411959285361,True,False,0.37685915729887437,0.37685915729887437,1005,R3
5,50,R3,1,22,True,False,False,LSM task,0.5026544974256265,0.48104442165650446,0.0,0.03944148882732497,0.007155317702046531,True,False,0.6552955525342262,0.6552955525342262,1005,R3
5,51,R3,6,62,True,False,False,LSM task,0.47979634086368145,0.6265599462859921,0.0,0.021160591368643625,0.00865774008807678,True,False,0.5076944690211238,0.5039136405994742,1005,R3
5,53,R3,10,66,True,False,False,LSM refused; self-study,0.6813203029714424,0.21267676132139066,0.65,0.0,0.01296571102967102,True,False,0.5578440078466109,0.5578440078466109,1005,R3
5,54,R3,8,34,True,False,False,LSM task,0.4070384058035258,0.06662351908434255,0.0,0.006072014656276234,0.004020019659069323,True,False,0.4902923684151884,0.4902923684151884,1005,R3
5,55,R3,7,67,True,True,False,LSM task,0.4412378921521573,0.43976330527587465,0.82,0.03850664941539233,0.07837845777853482,False,True,0.58840632357952,0.5795737888840371,1005,R3
5,56,R3,9,19,True,False,False,LSM task,0.4434230999613046,0.2848816765711199,0.0,0.009052653760114812,0.00983942433556819,True,False,0.5704855308801733,0.5704855308801733,1005,R3
5,57,R3,11,61,True,False,False,LSM task,0.14459505804179623,0.19815952526095554,0.0,0.0,0.001128983841396827,True,False,0.36735917385684386,0.36735917385684386,1005,R3
5,60,R3,1,6,True,True,True,LSM task,0.616469750461463,0.7295816718566606,0.82,0.08684716975688934,0.1139082465452071,True,True,0.7714889667520347,0.7539957208102226,1005,R3
5,67,R3,10,67,True,False,False,LSM refused; self-study,0.2692676338197067,0.6601495887611231,0.0,0.017877982303302665,0.002766782673471111,True,False,0.31454293232612385,0.30825892917312925,1005,R3
5,68,R3,0,69,True,False,False,LSM task,0.357990616806268,0.2844706158878441,0.0,0.013170218057095538,0.0,True,False,0.6079408756821321,0.6079408756821321,1005,R3
5,69,R3,0,26,True,True,False,LSM task,0.5107470908939512,0.3422254583007125,0.0,0.043347979629206695,0.05017519617576123,True,False,0.5666830296934066,0.5588152259611909,1005,R3
5,71,R3,24,25,True,False,False,LSM task,0.5953422518256147,0.4096580927070219,0.0,0.015157745440595708,0.011308698349769034,True,False,0.684739667801133,0.684739667801133,1005,R3
5,72,R3,18,31,True,True,False,LSM task,0.7750278563942113,0.462678694800711,0.82,0.0635918957057809,0.08371281855406218,True,False,0.7252422325186904,0.7074360032308536,1005,R3
5,74,R3,6,0,True,False,False,LSM task,0.32157474036955347,0.2406609363445561,0.0,0.0,0.004450840886473249,True,False,0.49920206867988404,0.49920206867988404,1005,R3
5,75,R3,25,20,True,False,False,LSM task,0.20637989797490783,0.35145491938243845,0.0,0.002764391494330193,0.012054485884481964,True,False,0.7312948412288959,0.7312948412288959,1005,R3
5,76,R3,24,58,True,False,False,LSM task,0.21581347518990546,0.4282940552992248,0.0,0.005000547196350557,0.0,True,False,0.8749304379870227,0.8749304379870227,1005,R3
5,77,R3,24,7,True,True,True,LSM task,0.6683833298936912,0.7043520867779508,0.82,0.07868122704365546,0.11801093743386037,True,True,0.7377809437271471,0.7239307606045218,1005,R3
5,78,R3,22,58,True,True,True,LSM task,0.8046200898350311,0.8238117088209008,0.0,0.08318984778300334,0.1316166938683095,False,True,0.713593744684469,0.6912954392563201,1005,R3
5,79,R3,21,57,True,True,False,LSM task,0.5817355176835699,0.2335681412292398,0.0,0.010808535473103328,0.039703658648027614,True,False,0.6465208118154455,0.6437826673983527,1005,R3
5,82,R3,29,57,True,False,False,LSM task,0.754537062395421,0.07540181056370421,0.0,0.01154778001669055,0.006574673036765325,True,False,0.7675854271394348,0.7675854271394348,1005,R3
5,83,R3,27,31,True,False,False,LSM task,0.3806789247754893,0.5569779829244597,0.0,0.005324831136663882,0.014192749313134441,True,False,0.44469065569593613,0.44469065569593613,1005,R3
5,84,R3,22,24,True,False,False,LSM task,0.46700303985554587,0.49211956163168846,0.0,0.026582049657189133,0.006585649795850351,True,False,0.40815049571197815,0.40815049571197815,1005,R3
5,85,R3,17,7,True,False,False,LSM task,0.3811140288218877,0.22748540602555747,0.0,0.012291984373266033,0.0055261568478350955,True,False,0.3081777382936799,0.3081777382936799,1005,R3
5,86,R3,11,42,True,False,False,LSM task,0.10593526382275552,0.5560474379724798,0.0,0.007158259618258327,0.012819647408052314,True,False,0.5948027637351953,0.5948027637351953,1005,R3
5,87,R3,24,4,True,False,False,LSM refused; self-study,0.6507928764075602,0.11280033536249025,0.65,0.011317296690339597,0.0,True,False,0.6891058138132873,0.6871136406164037,1005,R3
5,88,R3,28,57,True,False,False,LSM refused; self-study,0.39041546966269236,0.5437062540103516,0.65,0.030070308705870498,0.0008523991967851335,True,False,0.7799547428895789,0.7706203677434404,1005,R3
5,89,R3,29,56,True,True,True,LSM task,0.15637388661965354,0.5655385722563749,0.82,0.07135454136402765,0.09597157220685043,False,True,0.7626100850339884,0.7386908493558944,1005,R3
5,90,R3,17,0,True,False,False,LSM task,0.6879369158604185,0.12860789915056128,0.0,0.0,0.0,True,False,0.32382411097289104,0.32382411097289104,1005,R3
5,91,R3,18,11,True,False,False,LSM refused; self-study,0.38469731030148757,0.30541237042121056,0.65,0.0,0.0,True,False,0.5713540456891265,0.5713540456891265,1005,R3
5,93,R3,6,54,True,False,False,LSM refused; self-study,0.39951965887683494,0.3310895587059491,0.65,0.014732375315745255,0.00166040160503895,True,False,0.4666392837739322,0.46400700463098177,1005,R3
5,95,R3,10,27,True,False,False,LSM task,0.5948229119389198,0.6371691268611042,0.0,0.02035119082435317,0.015251384950626404,True,False,0.33125809461085476,0.33125809461085476,1005,R3
5,96,R3,14,63,True,True,True,LSM task,0.7780892822790179,0.6241323376983209,0.0,0.07402918673366377,0.1046868206106362,False,True,0.6244845956875229,0.6088455858630991,1005,R3
5,97,R3,27,0,True,False,False,LSM task,0.5492279124662365,0.13102469169167538,0.0,0.0,0.0016340440693220996,True,False,0.48138942457916467,0.48138942457916467,1005,R3
5,99,R3,8,59,True,False,False,LSM task,0.8019124348322012,0.4168573937522034,0.0,0.011773160829960182,0.0023542312898230016,True,False,0.48233655729227354,0.48233655729227354,1005,R3
5,101,R3,2,33,True,False,False,LSM task,0.8828644451205343,0.2162418327416934,0.0,0.019138346612693098,0.0,True,False,0.5246859301170086,0.5246859301170086,1005,R3
5,102,R3,14,8,True,False,False,LSM task,0.3372947063642054,0.5313888416626521,0.0,0.01568581785728352,0.008842128792518366,True,False,0.5505185943915153,0.5505185943915153,1005,R3
5,104,R3,22,27,True,False,False,LSM task,0.4865689138995596,0.12113336899978183,0.0,0.021981390785941357,0.012444983154435593,True,False,0.46965573935924165,0.46965573935924165,1005,R3
5,106,R3,29,46,True,False,False,LSM task,0.8138673453140899,0.17077848370986626,0.0,0.012994455025873788,0.0,True,False,0.5449312540404843,0.5449312540404843,1005,R3
5,110,R3,11,60,True,True,False,LSM task,0.1982030181235403,0.5080447749208785,0.82,0.04695190867378604,0.07710134401275444,False,True,0.22052417653905731,0.211043273340705,1005,R3
5,111,R3,10,29,True,True,False,LSM task,0.6004997435099887,0.4465618160306837,0.82,0.045694035463820615,0.07044282689310312,True,False,0.5544138993109264,0.5383527209264589,1005,R3
5,112,R3,15,72,True,False,False,LSM task,0.5887777046682272,0.4965284184176317,0.0,0.030118116537451556,0.0020475818236226438,True,False,0.7585314076408941,0.7585314076408941,1005,R3
5,117,R3,21,27,True,True,True,LSM task,0.2526832721538542,0.6112324582592774,0.82,0.06354112351496798,0.0898268835440721,False,True,0.5896726403305356,0.5735756609533323,1005,R3
5,118,R3,0,4,True,False,False,LSM refused; self-study,0.3342132805651458,0.3039685766125829,0.65,0.004660363768161222,0.0,True,False,0.8763422200473489,0.8754963483882251,1005,R3
5,119,R3,0,18,True,True,True,LSM task,0.3065004476548796,0.636382441405348,0.0,0.07014490494098433,0.10787642146038813,True,True,0.577904649808321,0.5651731142301614,1005,R3
6,1,R3,8,30,True,True,False,LSM task,0.3703843693112929,0.4926387203222014,0.82,0.047565281318623386,0.07813776532693896,True,False,0.7176245063199647,0.7008420013660693,1005,R3
6,4,R3,13,65,True,False,False,LSM refused; self-study,0.12129947634941073,0.18433269487197232,0.65,0.0,0.004604811780798126,True,False,0.6445458786477105,0.6445458786477105,1005,R3
6,5,R3,3,23,True,False,False,LSM refused; self-study,0.2854942995636343,0.2792008245513379,0.65,0.0,0.00568916946917438,True,False,0.6605966213158164,0.6605966213158164,1005,R3
6,7,R3,5,65,True,False,False,LSM refused; self-study,0.712931763984207,0.10415606624102314,0.65,0.0018815791943146134,0.0069885623853903536,True,False,0.49973845473666334,0.49913859868737076,1005,R3
6,8,R3,5,65,True,True,False,LSM task,0.3334500254982992,0.4830960623112269,0.82,0.05924769299942527,0.08733843733075071,True,False,0.3189580416350466,0.30006960624007223,1005,R3
6,16,R3,25,5,True,False,False,LSM refused; self-study,0.7884111249051041,0.3796137639052051,0.65,0.01727889159881777,0.008516367940572867,True,False,0.543703108711033,0.5387363258682383,1005,R3
6,20,R3,0,4,True,True,False,LSM task,0.509573688175449,0.09695789677145054,0.82,0.0,0.023649377445189596,True,False,0.6896836671635568,0.6896836671635568,1005,R3
6,21,R3,10,67,True,True,False,LSM task,0.5525759834034857,0.23095745152067276,0.82,0.02138049792144339,0.03361446769691289,True,False,0.5802058824532087,0.5726907661458094,1005,R3
6,22,R3,8,71,True,False,False,LSM task,0.7726599382260322,0.3732078767590019,0.0,0.00462638703282558,0.009688316414357849,True,False,0.7272623917129162,0.7272623917129162,1005,R3
6,23,R3,21,51,True,True,True,LSM task,0.2476766926770489,0.7616789611893918,0.82,0.08026257763047968,0.1287857707273599,True,True,0.34946106688264517,0.32912801349282494,1005,R3
6,25,R3,8,70,True,False,False,LSM task,0.3409017935557408,0.24413440138958933,0.0,0.008189989366838131,0.018232202813595926,True,False,0.4927998501024803,0.4927998501024803,1005,R3
6,26,R3,17,72,True,True,False,LSM task,0.19674333718760229,0.23417491241845764,0.82,0.028943143425307776,0.042006972488661164,True,False,0.2987225958024141,0.29082959056302676,1005,R3
6,27,R3,25,5,True,True,False,LSM task,0.3834078660129211,0.4939114825014145,0.82,0.06262216764283363,0.08591969799611536,True,False,0.7588860884288672,0.7408854715462244,1005,R3
6,29,R3,17,13,True,False,False,LSM refused; self-study,0.5047399479875292,0.3168764002164124,0.65,0.009160535360141367,0.0,True,False,0.7531704162953897,0.7506722718288158,1005,R3
6,30,R3,19,3,True,False,False,LSM task,0.5099293412593934,0.4047301211216665,0.0,0.028740700247161716,0.014352819796879052,True,False,0.5692739096062367,0.5692739096062367,1005,R3
6,31,R3,3,23,True,False,False,LSM task,0.2643980194663198,0.16244040009146932,0.0,0.0,0.0,False,True,0.6715137946982049,0.6715137946982049,1005,R3
6,32,R3,13,65,True,False,False,LSM refused; self-study,0.5222431830122873,0.5523090866908986,0.65,0.0208663254683214,0.008117590729296834,False,True,0.7529301264294463,0.7495357543751672,1005,R3
6,34,R3,14,50,True,False,False,LSM task,0.4483580097521307,0.37679605852686693,0.0,0.011700670476890183,0.005707186015850984,True,False,0.7002323466240689,0.7002323466240689,1005,R3
6,36,R3,17,72,True,False,False,LSM refused; self-study,0.10132215585653459,0.71842691462083,0.0,0.025430418148335056,0.0056622328938053575,True,False,0.22725335271268648,0.22725335271268648,1005,R3
6,40,R3,21,57,True,False,False,LSM task,0.21408199689174584,0.32857342163992725,1.0,0.014212371920047609,0.0019166663047288312,False,True,0.3919408549089621,0.3883404108966012,1005,R3
6,42,R3,0,4,True,True,True,LSM task,0.40061915805668563,0.8623735830263554,0.82,0.10202471320373722,0.14314481141492924,True,True,0.8487290528545657,0.8302112251221343,1005,R3
6,43,R3,3,26,True,True,True,LSM task,0.3979406831131423,0.589850141664558,0.0,0.0645411591182272,0.10403929648157563,False,True,0.5313261581397374,0.5174045466771517,1005,R3
6,46,R3,26,23,True,False,False,LSM refused; self-study,0.4312786407474382,0.40013782048338475,0.65,0.02386305152010417,0.005015599655052388,False,True,0.708684094943749,0.7044998657928839,1005,R3
6,49,R3,10,29,True,True,False,LSM task,0.4662156284351998,0.4328511266239031,0.82,0.04412453980336018,0.06403321189676486,True,False,0.37685915729887437,0.3613496471905928,1005,R3
6,50,R3,1,50,True,False,False,LSM task,0.5026544974256265,0.28114472864921614,0.0,0.0038963098427919505,0.005353920059497282,True,False,0.6552955525342262,0.6552955525342262,1005,R3
6,51,R3,6,53,True,False,False,LSM task,0.47979634086368145,0.48950958774956027,0.0,0.007058890986529589,0.016238289728826877,True,False,0.5039136405994742,0.5039136405994742,1005,R3
6,53,R3,10,66,True,False,False,LSM refused; self-study,0.6813203029714424,0.30598905603816107,0.65,0.0,0.006840366930316863,True,False,0.5578440078466109,0.5578440078466109,1005,R3
6,55,R3,7,22,True,False,False,LSM task,0.4412378921521573,0.5200469882608503,0.0,0.007723430352552332,0.01349079039159673,True,False,0.5795737888840371,0.5795737888840371,1005,R3
6,56,R3,9,20,True,True,False,LSM task,0.4434230999613046,0.3597169158889287,0.0,0.0385713682227282,0.061032808523782095,False,True,0.5704855308801733,0.5633740502864705,1005,R3
6,57,R3,11,17,True,True,False,LSM task,0.14459505804179623,0.5005010057730752,0.0,0.051114927004184074,0.07804256003313179,True,False,0.36735917385684386,0.35703764085411666,1005,R3
6,60,R3,1,6,True,False,False,LSM refused; self-study,0.616469750461463,0.3084598894324207,0.0,0.016952067217618678,0.0,False,True,0.7539957208102226,0.7505811399794361,1005,R3
6,67,R3,10,67,True,False,False,LSM refused; self-study,0.2692676338197067,0.6685987657571745,0.0,0.009406697886267024,0.0,True,False,0.30825892917312925,0.3049525314950395,1005,R3
6,68,R3,0,4,True,False,False,LSM refused; self-study,0.357990616806268,0.4946425955519635,0.65,0.016621310229761523,0.010879129594448173,True,False,0.6079408756821321,0.6049240521120683,1005,R3
6,69,R3,0,26,True,False,False,LSM refused; self-study,0.5107470908939512,0.5343527151174841,0.0,0.042867915669769614,0.014802884523344603,True,False,0.5588152259611909,0.551034555448195,1005,R3
6,71,R3,24,7,True,False,False,LSM refused; self-study,0.5953422518256147,0.1962273181665623,0.65,0.005703226780709942,0.0,False,True,0.684739667801133,0.6837357341021979,1005,R3
6,72,R3,10,44,True,False,False,LSM task,0.7750278563942113,0.23981240529357373,0.0,0.01526044063073713,0.0,True,False,0.7777287324086097,0.7777287324086097,1005,R3
6,74,R3,6,54,True,False,False,LSM refused; self-study,0.32157474036955347,0.5369116943591036,0.65,0.013448738931648144,0.0015068023977242422,True,False,0.49920206867988404,0.49679914082676807,1005,R3
6,75,R3,25,5,True,True,False,LSM task,0.20637989797490783,0.5452642795343667,0.0,0.06482052602749759,0.08079409453917338,True,False,0.7312948412288959,0.7126623106239627,1005,R3
6,76,R3,24,0,True,False,False,LSM task,0.21581347518990546,0.09972754945804445,0.0,0.0,0.0,True,False,0.8749304379870227,0.8749304379870227,1005,R3
6,77,R3,24,52,True,False,False,LSM task,0.6683833298936912,0.6215023130617723,0.0,0.03456563788609698,0.010193337585321092,True,False,0.7239307606045218,0.7239307606045218,1005,R3
6,78,R3,22,39,True,False,False,LSM refused; self-study,0.8046200898350311,0.7296825041852624,0.65,0.028905616031580816,0.012135320311614833,True,False,0.6912954392563201,0.6835475436652351,1005,R3
6,79,R3,29,53,True,False,False,LSM task,0.5817355176835699,0.07286475946701601,0.0,0.0022330463064553336,0.0,True,False,0.5931750246685313,0.5931750246685313,1005,R3
6,82,R3,29,27,True,False,False,LSM task,0.754537062395421,0.17618106090925395,0.0,0.0,0.013109681951042361,True,False,0.7675854271394348,0.7675854271394348,1005,R3
6,83,R3,27,72,True,True,False,LSM task,0.3806789247754893,0.48988657728305074,0.82,0.06399662895711256,0.07897357618322412,True,False,0.44469065569593613,0.42971333560599,1005,R3
6,85,R3,17,72,True,False,False,LSM refused; self-study,0.3811140288218877,0.3214169180456272,0.65,0.02224391408202614,0.0,True,False,0.3081777382936799,0.30211166150948393,1005,R3
6,86,R3,11,67,True,True,True,LSM task,0.10593526382275552,0.6445636747162192,0.82,0.06001621383630832,0.11120652607789275,True,True,0.5948027637351953,0.5826838120293759,1005,R3
6,87,R3,24,3,True,False,False,LSM task,0.6507928764075602,0.17719348717257066,0.0,0.0008846445949122796,0.005843880860932627,True,False,0.6871136406164037,0.6871136406164037,1005,R3
6,88,R3,28,57,True,True,False,LSM task,0.39041546966269236,0.45648276209071975,0.82,0.05170153425668983,0.07548848220058359,True,False,0.7706203677434404,0.7545712635887942,1005,R3
6,89,R3,24,52,True,False,False,LSM task,0.15637388661965354,0.3026971904932599,0.0,0.004215340275249539,0.00951366338124087,True,False,0.8822182377673817,0.8822182377673817,1005,R3
6,90,R3,17,13,True,False,False,LSM refused; self-study,0.6879369158604185,0.2580725723823265,0.65,0.006697572835870384,0.005282421915780276,True,False,0.32382411097289104,0.3219976342592912,1005,R3
6,91,R3,18,29,True,False,False,LSM task,0.38469731030148757,0.1601356367496066,0.0,0.012919495700844871,0.00864502030594032,True,False,0.5713540456891265,0.5713540456891265,1005,R3
6,93,R3,6,54,True,True,True,LSM task,0.39951965887683494,0.7082566557532499,0.82,0.07055951837084364,0.10944116691727672,True,True,0.46400700463098177,0.4513999168692614,1005,R3
6,95,R3,10,29,True,True,False,LSM task,0.5948229119389198,0.12435356399912002,0.82,0.01770226703081366,0.01951900016961285,True,False,0.33125809461085476,0.32503585431832266,1005,R3
6,96,R3,14,63,True,True,True,LSM task,0.7780892822790179,0.7035735481080766,0.0,0.08799082585593235,0.10687888981590032,False,True,0.6088455858630991,0.5902571148729897,1005,R3
6,99,R3,8,62,True,False,False,LSM refused; self-study,0.8019124348322012,0.5111419973393708,0.0,0.04957468674077633,0.011929788164721988,True,False,0.48233655729227354,0.4648450718484749,1005,R3
6,101,R3,2,25,True,False,False,LSM task,0.8828644451205343,0.11620034830955968,0.0,0.004999774981514672,0.0,True,False,0.5246859301170086,0.5246859301170086,1005,R3
6,102,R3,14,60,True,True,False,LSM task,0.3372947063642054,0.15016377612798215,0.82,0.01875306818784712,0.01994718937026217,True,False,0.5505185943915153,0.5465569215626219,1005,R3
6,104,R3,22,6,True,False,False,LSM refused; self-study,0.4865689138995596,0.15384900323108658,0.65,0.005831156095335046,0.0,True,False,0.46965573935924165,0.46809274936613393,1005,R3
6,106,R3,29,27,True,False,False,LSM task,0.8138673453140899,0.27147006160090986,0.0,0.0028721485192912876,0.006557100216248185,True,False,0.5449312540404843,0.5449312540404843,1005,R3
6,110,R3,11,60,True,False,False,LSM refused; self-study,0.1982030181235403,0.4969339892213494,0.65,0.010669891206418912,0.0,False,True,0.211043273340705,0.20888872396193844,1005,R3
6,111,R3,10,29,True,False,False,LSM refused; self-study,0.6004997435099887,0.3301209660253468,0.0,0.006131435374254868,0.007283947146959114,True,False,0.5383527209264589,0.5361975583040481,1005,R3
6,112,R3,15,57,True,False,False,LSM refused; self-study,0.5887777046682272,0.5547571468361878,0.65,0.020032277841959146,0.007863829138543891,False,True,0.7585314076408941,0.7550631647587553,1005,R3
6,117,R3,21,47,True,False,False,LSM task,0.2526832721538542,0.6156831558842569,0.0,0.0037527191703432827,0.005211496412823216,True,False,0.5735756609533323,0.5735756609533323,1005,R3
6,118,R3,0,4,True,False,False,LSM refused; self-study,0.3342132805651458,0.29243660617907463,0.65,0.01464742231009947,0.0040520081529041765,True,False,0.8754963483882251,0.8728377920978394,1005,R3
6,119,R3,0,18,True,False,False,LSM refused; self-study,0.3065004476548796,0.4257013258274679,0.0,0.018331828704282717,0.008424086663462175,False,True,0.5651731142301614,0.5618458258182993,1005,R3
